Row,Row.Numbers,Genotype,Pedigree,Treatment,date,Canopy_Coverage
2115,2115 and 2116,NC290A,Ames 27141,No Nitrogen,23-Aug,62.93772683
2115,2115 and 2116,NC290A,Ames 27141,No Nitrogen,5-Sep,55.97963916
2115,2115 and 2116,NC290A,Ames 27141,No Nitrogen,30-Aug,73.90439811
2115,2115 and 2116,NC290A,Ames 27141,No Nitrogen,22-Aug,47.72862663
2115,2115 and 2116,NC290A,Ames 27141,No Nitrogen,3-Sep,49.42696016
2117,2117 and 2118,N6,Ames 27137,No Nitrogen,1-Sep,62.85229922
2117,2117 and 2118,N6,Ames 27137,No Nitrogen,30-Aug,64.92653627
2117,2117 and 2118,N6,Ames 27137,No Nitrogen,23-Aug,65.02446299
2117,2117 and 2118,N6,Ames 27137,No Nitrogen,5-Sep,60.45699732
2117,2117 and 2118,N6,Ames 27137,No Nitrogen,12-Aug,64.29165058
2117,2117 and 2118,N6,Ames 27137,No Nitrogen,20-Aug,53.333433
2117,2117 and 2118,N6,Ames 27137,No Nitrogen,14-Aug,68.73563218
2117,2117 and 2118,N6,Ames 27137,No Nitrogen,6-Jul,24.87055617
2117,2117 and 2118,N6,Ames 27137,No Nitrogen,22-Aug,53.82544524
2117,2117 and 2118,N6,Ames 27137,No Nitrogen,26-Aug,65.82429458
2117,2117 and 2118,N6,Ames 27137,No Nitrogen,3-Sep,49.76308756
2117,2117 and 2118,N6,Ames 27137,No Nitrogen,16-Aug,55.60851373
2121,2121 and 2122,NC356,Ames 27174,No Nitrogen,1-Sep,72.3317087
2121,2121 and 2122,NC356,Ames 27174,No Nitrogen,20-Aug,55.78384359
2121,2121 and 2122,NC356,Ames 27174,No Nitrogen,30-Aug,72.71993332
2121,2121 and 2122,NC356,Ames 27174,No Nitrogen,12-Aug,67.57510389
2121,2121 and 2122,NC356,Ames 27174,No Nitrogen,5-Sep,59.36732353
2121,2121 and 2122,NC356,Ames 27174,No Nitrogen,23-Aug,68.97703955
2121,2121 and 2122,NC356,Ames 27174,No Nitrogen,6-Jul,30.60621826
2121,2121 and 2122,NC356,Ames 27174,No Nitrogen,26-Aug,79.39165156
2121,2121 and 2122,NC356,Ames 27174,No Nitrogen,22-Aug,59.13481101
2121,2121 and 2122,NC356,Ames 27174,No Nitrogen,3-Sep,62.09988665
2121,2121 and 2122,NC356,Ames 27174,No Nitrogen,16-Aug,59.95745931
2121,2121 and 2122,NC356,Ames 27174,No Nitrogen,14-Aug,67.55495524
2123,2123 and 2124,NC264,PI 520774,No Nitrogen,12-Aug,80.07130044
2123,2123 and 2124,NC264,PI 520774,No Nitrogen,16-Aug,70.10537216
2123,2123 and 2124,NC264,PI 520774,No Nitrogen,23-Aug,78.82577641
2123,2123 and 2124,NC264,PI 520774,No Nitrogen,26-Aug,83.06214563
2123,2123 and 2124,NC264,PI 520774,No Nitrogen,20-Aug,68.0998105
2123,2123 and 2124,NC264,PI 520774,No Nitrogen,1-Sep,84.35268435
2123,2123 and 2124,NC264,PI 520774,No Nitrogen,22-Aug,70.76788859
2123,2123 and 2124,NC264,PI 520774,No Nitrogen,3-Sep,69.10258743
2123,2123 and 2124,NC264,PI 520774,No Nitrogen,30-Aug,84.98207792
2123,2123 and 2124,NC264,PI 520774,No Nitrogen,14-Aug,79.71237883
2123,2123 and 2124,NC264,PI 520774,No Nitrogen,6-Jul,29.63408894
2123,2123 and 2124,NC264,PI 520774,No Nitrogen,5-Sep,73.19409724
2125,2125 and 2126,NC324,Ames 27158,No Nitrogen,23-Aug,48.35486849
2125,2125 and 2126,NC324,Ames 27158,No Nitrogen,26-Aug,54.2766932
2125,2125 and 2126,NC324,Ames 27158,No Nitrogen,22-Aug,38.10959234
2125,2125 and 2126,NC324,Ames 27158,No Nitrogen,12-Aug,50.18279252
2125,2125 and 2126,NC324,Ames 27158,No Nitrogen,14-Aug,40.34164945
2125,2125 and 2126,NC324,Ames 27158,No Nitrogen,20-Aug,32.97065562
2125,2125 and 2126,NC324,Ames 27158,No Nitrogen,3-Sep,39.95494046
2125,2125 and 2126,NC324,Ames 27158,No Nitrogen,5-Sep,32.63413805
2125,2125 and 2126,NC324,Ames 27158,No Nitrogen,16-Aug,36.75711227
2125,2125 and 2126,NC324,Ames 27158,No Nitrogen,6-Jul,18.44072835
2125,2125 and 2126,NC324,Ames 27158,No Nitrogen,30-Aug,37.82849369
2125,2125 and 2126,NC324,Ames 27158,No Nitrogen,1-Sep,33.56306993
2127,2127 and 2128,N7A,Ames 28366,No Nitrogen,6-Jul,27.4192989
2127,2127 and 2128,N7A,Ames 28366,No Nitrogen,23-Aug,55.532299
2127,2127 and 2128,N7A,Ames 28366,No Nitrogen,30-Aug,51.77968731
2127,2127 and 2128,N7A,Ames 28366,No Nitrogen,12-Aug,55.85412929
2127,2127 and 2128,N7A,Ames 28366,No Nitrogen,20-Aug,43.26342661
2127,2127 and 2128,N7A,Ames 28366,No Nitrogen,14-Aug,52.05625298
2127,2127 and 2128,N7A,Ames 28366,No Nitrogen,22-Aug,44.56839837
2127,2127 and 2128,N7A,Ames 28366,No Nitrogen,5-Sep,45.11220529
2127,2127 and 2128,N7A,Ames 28366,No Nitrogen,1-Sep,47.28302001
2127,2127 and 2128,N7A,Ames 28366,No Nitrogen,16-Aug,50.1814976
2127,2127 and 2128,N7A,Ames 28366,No Nitrogen,26-Aug,56.22500658
2127,2127 and 2128,N7A,Ames 28366,No Nitrogen,3-Sep,38.7486881
2129,2129 and 2130,T234,Ames 27190,No Nitrogen,22-Aug,71.20019011
2129,2129 and 2130,T234,Ames 27190,No Nitrogen,20-Aug,69.56160974
2129,2129 and 2130,T234,Ames 27190,No Nitrogen,12-Aug,71.12650151
2129,2129 and 2130,T234,Ames 27190,No Nitrogen,5-Sep,70.01986158
2129,2129 and 2130,T234,Ames 27190,No Nitrogen,1-Sep,75.63648473
2129,2129 and 2130,T234,Ames 27190,No Nitrogen,23-Aug,79.59050186
2129,2129 and 2130,T234,Ames 27190,No Nitrogen,16-Aug,75.91021676
2129,2129 and 2130,T234,Ames 27190,No Nitrogen,26-Aug,85.43214959
2129,2129 and 2130,T234,Ames 27190,No Nitrogen,14-Aug,79.69225065
2129,2129 and 2130,T234,Ames 27190,No Nitrogen,3-Sep,66.47234156
2129,2129 and 2130,T234,Ames 27190,No Nitrogen,30-Aug,78.18028234
2129,2129 and 2130,T234,Ames 27190,No Nitrogen,6-Jul,24.25318964
2131,2131 and 2132,NC370,Ames 27181,No Nitrogen,16-Aug,76.95806104
2131,2131 and 2132,NC370,Ames 27181,No Nitrogen,3-Sep,68.47567204
2131,2131 and 2132,NC370,Ames 27181,No Nitrogen,22-Aug,74.6810637
2131,2131 and 2132,NC370,Ames 27181,No Nitrogen,6-Jul,25.86696395
2131,2131 and 2132,NC370,Ames 27181,No Nitrogen,5-Sep,72.73319272
2131,2131 and 2132,NC370,Ames 27181,No Nitrogen,1-Sep,83.20265593
2131,2131 and 2132,NC370,Ames 27181,No Nitrogen,23-Aug,81.08556627
2131,2131 and 2132,NC370,Ames 27181,No Nitrogen,30-Aug,85.56066785
2131,2131 and 2132,NC370,Ames 27181,No Nitrogen,20-Aug,74.7038838
2131,2131 and 2132,NC370,Ames 27181,No Nitrogen,26-Aug,82.82420679
2131,2131 and 2132,NC370,Ames 27181,No Nitrogen,12-Aug,80.77385953
2131,2131 and 2132,NC370,Ames 27181,No Nitrogen,14-Aug,82.37565549
2133,2133 and 2134,VaW6,Ames 19000,No Nitrogen,5-Sep,21.22693216
2133,2133 and 2134,VaW6,Ames 19000,No Nitrogen,1-Sep,17.18819901
2133,2133 and 2134,VaW6,Ames 19000,No Nitrogen,30-Aug,35.59150355
2133,2133 and 2134,VaW6,Ames 19000,No Nitrogen,23-Aug,22.24805361
2133,2133 and 2134,VaW6,Ames 19000,No Nitrogen,12-Aug,15.11296805
2133,2133 and 2134,VaW6,Ames 19000,No Nitrogen,3-Sep,16.07366256
2133,2133 and 2134,VaW6,Ames 19000,No Nitrogen,6-Jul,17.44085222
2133,2133 and 2134,VaW6,Ames 19000,No Nitrogen,26-Aug,27.23885002
2133,2133 and 2134,VaW6,Ames 19000,No Nitrogen,20-Aug,15.0321252
2133,2133 and 2134,VaW6,Ames 19000,No Nitrogen,14-Aug,15.94311139
2133,2133 and 2134,VaW6,Ames 19000,No Nitrogen,22-Aug,15.49254052
2133,2133 and 2134,VaW6,Ames 19000,No Nitrogen,16-Aug,17.99247142
2135,2135 and 2136,Va102,PI 587151,No Nitrogen,14-Aug,45.74077017
2135,2135 and 2136,Va102,PI 587151,No Nitrogen,12-Aug,44.90701424
2135,2135 and 2136,Va102,PI 587151,No Nitrogen,16-Aug,46.74437805
2135,2135 and 2136,Va102,PI 587151,No Nitrogen,20-Aug,46.48491667
2135,2135 and 2136,Va102,PI 587151,No Nitrogen,3-Sep,48.81655728
2135,2135 and 2136,Va102,PI 587151,No Nitrogen,22-Aug,45.29693059
2135,2135 and 2136,Va102,PI 587151,No Nitrogen,23-Aug,53.21569668
2135,2135 and 2136,Va102,PI 587151,No Nitrogen,5-Sep,44.87198504
2135,2135 and 2136,Va102,PI 587151,No Nitrogen,6-Jul,21.46413973
2135,2135 and 2136,Va102,PI 587151,No Nitrogen,26-Aug,58.12094921
2135,2135 and 2136,Va102,PI 587151,No Nitrogen,30-Aug,54.26448437
2135,2135 and 2136,Va102,PI 587151,No Nitrogen,1-Sep,51.5545061
2137,2137 and 2138,SC357,NSL 53094,No Nitrogen,1-Sep,57.12065712
2137,2137 and 2138,SC357,NSL 53094,No Nitrogen,3-Sep,46.73402275
2137,2137 and 2138,SC357,NSL 53094,No Nitrogen,30-Aug,58.65773116
2137,2137 and 2138,SC357,NSL 53094,No Nitrogen,6-Jul,19.53771832
2137,2137 and 2138,SC357,NSL 53094,No Nitrogen,12-Aug,44.98058539
2137,2137 and 2138,SC357,NSL 53094,No Nitrogen,14-Aug,49.87287462
2137,2137 and 2138,SC357,NSL 53094,No Nitrogen,20-Aug,43.24286948
2137,2137 and 2138,SC357,NSL 53094,No Nitrogen,5-Sep,46.296303
2137,2137 and 2138,SC357,NSL 53094,No Nitrogen,22-Aug,45.81126523
2137,2137 and 2138,SC357,NSL 53094,No Nitrogen,26-Aug,60.61416069
2137,2137 and 2138,SC357,NSL 53094,No Nitrogen,23-Aug,58.48355616
2137,2137 and 2138,SC357,NSL 53094,No Nitrogen,16-Aug,44.27198052
2139,2139 and 2140,NC360,Ames 27176,No Nitrogen,14-Aug,69.92160602
2139,2139 and 2140,NC360,Ames 27176,No Nitrogen,12-Aug,63.66266264
2139,2139 and 2140,NC360,Ames 27176,No Nitrogen,30-Aug,73.96382692
2139,2139 and 2140,NC360,Ames 27176,No Nitrogen,20-Aug,64.02463866
2139,2139 and 2140,NC360,Ames 27176,No Nitrogen,16-Aug,61.83344761
2139,2139 and 2140,NC360,Ames 27176,No Nitrogen,26-Aug,75.45779007
2139,2139 and 2140,NC360,Ames 27176,No Nitrogen,22-Aug,63.32989358
2139,2139 and 2140,NC360,Ames 27176,No Nitrogen,5-Sep,62.44677349
2139,2139 and 2140,NC360,Ames 27176,No Nitrogen,1-Sep,72.0151902
2139,2139 and 2140,NC360,Ames 27176,No Nitrogen,6-Jul,29.67917751
2139,2139 and 2140,NC360,Ames 27176,No Nitrogen,3-Sep,63.76792936
2139,2139 and 2140,NC360,Ames 27176,No Nitrogen,23-Aug,70.49864136
2141,2141 and 2142,W64A,PI 587152,No Nitrogen,3-Sep,54.63595528
2141,2141 and 2142,W64A,PI 587152,No Nitrogen,23-Aug,71.97875513
2141,2141 and 2142,W64A,PI 587152,No Nitrogen,5-Sep,51.62817957
2141,2141 and 2142,W64A,PI 587152,No Nitrogen,20-Aug,63.36905291
2141,2141 and 2142,W64A,PI 587152,No Nitrogen,22-Aug,60.85522782
2141,2141 and 2142,W64A,PI 587152,No Nitrogen,30-Aug,89.04117781
2141,2141 and 2142,W64A,PI 587152,No Nitrogen,26-Aug,71.13947272
2141,2141 and 2142,W64A,PI 587152,No Nitrogen,16-Aug,62.99324107
2141,2141 and 2142,W64A,PI 587152,No Nitrogen,12-Aug,62.7670928
2141,2141 and 2142,W64A,PI 587152,No Nitrogen,1-Sep,87.11221438
2141,2141 and 2142,W64A,PI 587152,No Nitrogen,6-Jul,35.72798216
2141,2141 and 2142,W64A,PI 587152,No Nitrogen,14-Aug,69.46766248
2143,2143 and 2144,A188,Ames 22443,No Nitrogen,20-Aug,29.13469409
2143,2143 and 2144,A188,Ames 22443,No Nitrogen,26-Aug,45.50141219
2143,2143 and 2144,A188,Ames 22443,No Nitrogen,3-Sep,28.44544577
2143,2143 and 2144,A188,Ames 22443,No Nitrogen,23-Aug,49.2997492
2143,2143 and 2144,A188,Ames 22443,No Nitrogen,5-Sep,16.56868526
2143,2143 and 2144,A188,Ames 22443,No Nitrogen,6-Jul,25.44481605
2143,2143 and 2144,A188,Ames 22443,No Nitrogen,14-Aug,41.57158748
2143,2143 and 2144,A188,Ames 22443,No Nitrogen,1-Sep,21.59254887
2143,2143 and 2144,A188,Ames 22443,No Nitrogen,30-Aug,44.32155846
2143,2143 and 2144,A188,Ames 22443,No Nitrogen,16-Aug,37.91270763
2143,2143 and 2144,A188,Ames 22443,No Nitrogen,22-Aug,31.96589766
2143,2143 and 2144,A188,Ames 22443,No Nitrogen,12-Aug,37.4667908
2145,2145 and 2146,C123,Ames 19313,No Nitrogen,22-Aug,5.032341232
2145,2145 and 2146,C123,Ames 19313,No Nitrogen,23-Aug,6.054263363
2145,2145 and 2146,C123,Ames 19313,No Nitrogen,30-Aug,7.744059922
2145,2145 and 2146,C123,Ames 19313,No Nitrogen,3-Sep,6.527196653
2145,2145 and 2146,C123,Ames 19313,No Nitrogen,20-Aug,1.180353358
2145,2145 and 2146,C123,Ames 19313,No Nitrogen,5-Sep,3.543610467
2145,2145 and 2146,C123,Ames 19313,No Nitrogen,12-Aug,1.160335157
2145,2145 and 2146,C123,Ames 19313,No Nitrogen,6-Jul,8.96023783
2145,2145 and 2146,C123,Ames 19313,No Nitrogen,14-Aug,1.458234017
2145,2145 and 2146,C123,Ames 19313,No Nitrogen,26-Aug,11.37111495
2145,2145 and 2146,C123,Ames 19313,No Nitrogen,16-Aug,2.361287975
2145,2145 and 2146,C123,Ames 19313,No Nitrogen,1-Sep,2.472947927
2147,2147 and 2148,B75,PI 608774,No Nitrogen,12-Aug,40.33606576
2147,2147 and 2148,B75,PI 608774,No Nitrogen,16-Aug,40.74054379
2147,2147 and 2148,B75,PI 608774,No Nitrogen,23-Aug,49.53111042
2147,2147 and 2148,B75,PI 608774,No Nitrogen,5-Sep,33.28786996
2147,2147 and 2148,B75,PI 608774,No Nitrogen,22-Aug,42.09015179
2147,2147 and 2148,B75,PI 608774,No Nitrogen,30-Aug,48.36944537
2147,2147 and 2148,B75,PI 608774,No Nitrogen,1-Sep,36.46824556
2147,2147 and 2148,B75,PI 608774,No Nitrogen,26-Aug,51.06542712
2147,2147 and 2148,B75,PI 608774,No Nitrogen,20-Aug,40.29422868
2147,2147 and 2148,B75,PI 608774,No Nitrogen,14-Aug,42.02447164
2147,2147 and 2148,B75,PI 608774,No Nitrogen,3-Sep,42.32462462
2147,2147 and 2148,B75,PI 608774,No Nitrogen,6-Jul,17.89570172
2149,2149 and 2150,A661,PI 607521,No Nitrogen,23-Aug,48.34103914
2149,2149 and 2150,A661,PI 607521,No Nitrogen,16-Aug,38.20769371
2149,2149 and 2150,A661,PI 607521,No Nitrogen,1-Sep,30.93539457
2149,2149 and 2150,A661,PI 607521,No Nitrogen,30-Aug,47.04407076
2149,2149 and 2150,A661,PI 607521,No Nitrogen,5-Sep,27.63147898
2149,2149 and 2150,A661,PI 607521,No Nitrogen,22-Aug,37.22122574
2149,2149 and 2150,A661,PI 607521,No Nitrogen,6-Jul,30.39464883
2149,2149 and 2150,A661,PI 607521,No Nitrogen,26-Aug,48.70389935
2149,2149 and 2150,A661,PI 607521,No Nitrogen,12-Aug,37.37641636
2149,2149 and 2150,A661,PI 607521,No Nitrogen,14-Aug,33.39001006
2149,2149 and 2150,A661,PI 607521,No Nitrogen,3-Sep,32.6169519
2149,2149 and 2150,A661,PI 607521,No Nitrogen,20-Aug,33.22818047
2151,2151 and 2152,A619,PI 587139,No Nitrogen,20-Aug,15.22311968
2151,2151 and 2152,A619,PI 587139,No Nitrogen,5-Sep,17.52558671
2151,2151 and 2152,A619,PI 587139,No Nitrogen,12-Aug,17.85735371
2151,2151 and 2152,A619,PI 587139,No Nitrogen,3-Sep,29.06928255
2151,2151 and 2152,A619,PI 587139,No Nitrogen,16-Aug,19.59306475
2151,2151 and 2152,A619,PI 587139,No Nitrogen,6-Jul,21.47603122
2151,2151 and 2152,A619,PI 587139,No Nitrogen,26-Aug,31.2713986
2151,2151 and 2152,A619,PI 587139,No Nitrogen,1-Sep,28.57546494
2151,2151 and 2152,A619,PI 587139,No Nitrogen,30-Aug,31.75255189
2151,2151 and 2152,A619,PI 587139,No Nitrogen,23-Aug,30.60172605
2151,2151 and 2152,A619,PI 587139,No Nitrogen,22-Aug,19.75045004
2151,2151 and 2152,A619,PI 587139,No Nitrogen,14-Aug,13.75231739
2153,2153 and 2154,B103,PI 594046,No Nitrogen,16-Aug,45.1264326
2153,2153 and 2154,B103,PI 594046,No Nitrogen,26-Aug,61.18055198
2153,2153 and 2154,B103,PI 594046,No Nitrogen,5-Sep,41.83486305
2153,2153 and 2154,B103,PI 594046,No Nitrogen,6-Jul,33.89520624
2153,2153 and 2154,B103,PI 594046,No Nitrogen,1-Sep,54.26929972
2153,2153 and 2154,B103,PI 594046,No Nitrogen,12-Aug,51.12196008
2153,2153 and 2154,B103,PI 594046,No Nitrogen,23-Aug,61.66617454
2153,2153 and 2154,B103,PI 594046,No Nitrogen,20-Aug,59.19819695
2153,2153 and 2154,B103,PI 594046,No Nitrogen,14-Aug,48.34101382
2153,2153 and 2154,B103,PI 594046,No Nitrogen,22-Aug,47.58734737
2153,2153 and 2154,B103,PI 594046,No Nitrogen,3-Sep,43.95488448
2153,2153 and 2154,B103,PI 594046,No Nitrogen,30-Aug,56.29777198
2155,2155 and 2156,CH9,Ames 27068,No Nitrogen,16-Aug,40.79847749
2155,2155 and 2156,CH9,Ames 27068,No Nitrogen,26-Aug,54.80221713
2155,2155 and 2156,CH9,Ames 27068,No Nitrogen,6-Jul,25.68115942
2155,2155 and 2156,CH9,Ames 27068,No Nitrogen,12-Aug,47.79354663
2155,2155 and 2156,CH9,Ames 27068,No Nitrogen,30-Aug,52.08804434
2155,2155 and 2156,CH9,Ames 27068,No Nitrogen,1-Sep,51.0597147
2155,2155 and 2156,CH9,Ames 27068,No Nitrogen,3-Sep,43.07636333
2155,2155 and 2156,CH9,Ames 27068,No Nitrogen,23-Aug,55.32298998
2155,2155 and 2156,CH9,Ames 27068,No Nitrogen,20-Aug,51.88695818
2155,2155 and 2156,CH9,Ames 27068,No Nitrogen,22-Aug,44.68884382
2155,2155 and 2156,CH9,Ames 27068,No Nitrogen,5-Sep,40.16525996
2155,2155 and 2156,CH9,Ames 27068,No Nitrogen,14-Aug,45.74129986
2159,2159 and 2160,Mt42,Ames 20140,No Nitrogen,23-Aug,46.55219457
2159,2159 and 2160,Mt42,Ames 20140,No Nitrogen,16-Aug,31.63711675
2159,2159 and 2160,Mt42,Ames 20140,No Nitrogen,20-Aug,42.08531585
2159,2159 and 2160,Mt42,Ames 20140,No Nitrogen,22-Aug,33.00596042
2159,2159 and 2160,Mt42,Ames 20140,No Nitrogen,6-Jul,28.14517528
2159,2159 and 2160,Mt42,Ames 20140,No Nitrogen,26-Aug,44.97195288
2159,2159 and 2160,Mt42,Ames 20140,No Nitrogen,30-Aug,44.56263759
2159,2159 and 2160,Mt42,Ames 20140,No Nitrogen,1-Sep,13.80706835
2159,2159 and 2160,Mt42,Ames 20140,No Nitrogen,3-Sep,14.5685059
2159,2159 and 2160,Mt42,Ames 20140,No Nitrogen,14-Aug,27.03215213
2159,2159 and 2160,Mt42,Ames 20140,No Nitrogen,5-Sep,9.236540973
2159,2159 and 2160,Mt42,Ames 20140,No Nitrogen,12-Aug,34.4912464
2161,2161 and 2162,H99,PI 587129,No Nitrogen,26-Aug,59.51437471
2161,2161 and 2162,H99,PI 587129,No Nitrogen,30-Aug,49.64361402
2161,2161 and 2162,H99,PI 587129,No Nitrogen,16-Aug,50.21312324
2161,2161 and 2162,H99,PI 587129,No Nitrogen,23-Aug,62.63497628
2161,2161 and 2162,H99,PI 587129,No Nitrogen,20-Aug,64.14872901
2161,2161 and 2162,H99,PI 587129,No Nitrogen,22-Aug,50.22803254
2161,2161 and 2162,H99,PI 587129,No Nitrogen,3-Sep,41.51998992
2161,2161 and 2162,H99,PI 587129,No Nitrogen,5-Sep,31.71667034
2161,2161 and 2162,H99,PI 587129,No Nitrogen,12-Aug,54.1220282
2161,2161 and 2162,H99,PI 587129,No Nitrogen,1-Sep,40.80128626
2161,2161 and 2162,H99,PI 587129,No Nitrogen,6-Jul,31.3375449
2161,2161 and 2162,H99,PI 587129,No Nitrogen,14-Aug,47.19900418
2163,2163 and 2164,MEF156-55-2,Ames 27135,No Nitrogen,16-Aug,2.672786555
2163,2163 and 2164,MEF156-55-2,Ames 27135,No Nitrogen,5-Sep,6.562281803
2163,2163 and 2164,MEF156-55-2,Ames 27135,No Nitrogen,6-Jul,3.276601016
2163,2163 and 2164,MEF156-55-2,Ames 27135,No Nitrogen,30-Aug,5.831872531
2163,2163 and 2164,MEF156-55-2,Ames 27135,No Nitrogen,20-Aug,4.010136537
2163,2163 and 2164,MEF156-55-2,Ames 27135,No Nitrogen,26-Aug,9.55751248
2163,2163 and 2164,MEF156-55-2,Ames 27135,No Nitrogen,1-Sep,4.563113654
2163,2163 and 2164,MEF156-55-2,Ames 27135,No Nitrogen,23-Aug,6.733396375
2163,2163 and 2164,MEF156-55-2,Ames 27135,No Nitrogen,22-Aug,4.910919194
2163,2163 and 2164,MEF156-55-2,Ames 27135,No Nitrogen,12-Aug,1.762982811
2163,2163 and 2164,MEF156-55-2,Ames 27135,No Nitrogen,3-Sep,10.66147969
2163,2163 and 2164,MEF156-55-2,Ames 27135,No Nitrogen,14-Aug,0.904708936
2165,2165 and 2166,CM37,Ames 20190,No Nitrogen,12-Aug,43.18762915
2165,2165 and 2166,CM37,Ames 20190,No Nitrogen,14-Aug,36.47756767
2165,2165 and 2166,CM37,Ames 20190,No Nitrogen,5-Sep,29.8582194
2165,2165 and 2166,CM37,Ames 20190,No Nitrogen,23-Aug,54.75150161
2165,2165 and 2166,CM37,Ames 20190,No Nitrogen,26-Aug,53.87770671
2165,2165 and 2166,CM37,Ames 20190,No Nitrogen,6-Jul,28.49696519
2165,2165 and 2166,CM37,Ames 20190,No Nitrogen,3-Sep,39.62413064
2165,2165 and 2166,CM37,Ames 20190,No Nitrogen,20-Aug,51.52776895
2165,2165 and 2166,CM37,Ames 20190,No Nitrogen,30-Aug,44.29688989
2165,2165 and 2166,CM37,Ames 20190,No Nitrogen,1-Sep,35.56544466
2165,2165 and 2166,CM37,Ames 20190,No Nitrogen,16-Aug,44.59523376
2165,2165 and 2166,CM37,Ames 20190,No Nitrogen,22-Aug,42.85774741
2167,2167 and 2168,Mo47,PI 583352,No Nitrogen,1-Sep,53.63760818
2167,2167 and 2168,Mo47,PI 583352,No Nitrogen,23-Aug,75.3280732
2167,2167 and 2168,Mo47,PI 583352,No Nitrogen,22-Aug,58.91052205
2167,2167 and 2168,Mo47,PI 583352,No Nitrogen,14-Aug,73.92870385
2167,2167 and 2168,Mo47,PI 583352,No Nitrogen,6-Jul,35.48272018
2167,2167 and 2168,Mo47,PI 583352,No Nitrogen,20-Aug,69.87781586
2167,2167 and 2168,Mo47,PI 583352,No Nitrogen,26-Aug,65.81521295
2167,2167 and 2168,Mo47,PI 583352,No Nitrogen,16-Aug,66.16448133
2167,2167 and 2168,Mo47,PI 583352,No Nitrogen,5-Sep,51.64626845
2167,2167 and 2168,Mo47,PI 583352,No Nitrogen,30-Aug,64.8401963
2167,2167 and 2168,Mo47,PI 583352,No Nitrogen,3-Sep,61.06407691
2167,2167 and 2168,Mo47,PI 583352,No Nitrogen,12-Aug,69.01110379
2169,2169 and 2170,Ia5125,PI 587135,No Nitrogen,14-Aug,36.68997299
2169,2169 and 2170,Ia5125,PI 587135,No Nitrogen,23-Aug,46.47146109
2169,2169 and 2170,Ia5125,PI 587135,No Nitrogen,30-Aug,31.30478009
2169,2169 and 2170,Ia5125,PI 587135,No Nitrogen,16-Aug,40.68456921
2169,2169 and 2170,Ia5125,PI 587135,No Nitrogen,20-Aug,43.35649437
2169,2169 and 2170,Ia5125,PI 587135,No Nitrogen,3-Sep,32.57273198
2169,2169 and 2170,Ia5125,PI 587135,No Nitrogen,6-Jul,20.72934473
2169,2169 and 2170,Ia5125,PI 587135,No Nitrogen,22-Aug,29.16472706
2169,2169 and 2170,Ia5125,PI 587135,No Nitrogen,5-Sep,17.5241396
2169,2169 and 2170,Ia5125,PI 587135,No Nitrogen,26-Aug,42.20477876
2169,2169 and 2170,Ia5125,PI 587135,No Nitrogen,1-Sep,23.82297837
2169,2169 and 2170,Ia5125,PI 587135,No Nitrogen,12-Aug,31.70462545
2171,2171 and 2172,NC262,PI 531085,No Nitrogen,22-Aug,44.63643377
2171,2171 and 2172,NC262,PI 531085,No Nitrogen,16-Aug,46.97751221
2171,2171 and 2172,NC262,PI 531085,No Nitrogen,14-Aug,49.21553048
2171,2171 and 2172,NC262,PI 531085,No Nitrogen,23-Aug,54.96716465
2171,2171 and 2172,NC262,PI 531085,No Nitrogen,30-Aug,47.57145474
2171,2171 and 2172,NC262,PI 531085,No Nitrogen,20-Aug,53.64066874
2171,2171 and 2172,NC262,PI 531085,No Nitrogen,12-Aug,44.17584414
2171,2171 and 2172,NC262,PI 531085,No Nitrogen,3-Sep,45.56443375
2171,2171 and 2172,NC262,PI 531085,No Nitrogen,6-Jul,19.68636195
2171,2171 and 2172,NC262,PI 531085,No Nitrogen,26-Aug,56.6058298
2171,2171 and 2172,NC262,PI 531085,No Nitrogen,5-Sep,51.53303209
2171,2171 and 2172,NC262,PI 531085,No Nitrogen,1-Sep,41.78985997
2175,2175 and 2176,NC330,Ames 27161,No Nitrogen,26-Aug,34.30799456
2175,2175 and 2176,NC330,Ames 27161,No Nitrogen,12-Aug,14.55664298
2175,2175 and 2176,NC330,Ames 27161,No Nitrogen,1-Sep,20.13676559
2175,2175 and 2176,NC330,Ames 27161,No Nitrogen,16-Aug,20.07416633
2175,2175 and 2176,NC330,Ames 27161,No Nitrogen,20-Aug,23.61192613
2175,2175 and 2176,NC330,Ames 27161,No Nitrogen,6-Jul,18.15632355
2175,2175 and 2176,NC330,Ames 27161,No Nitrogen,5-Sep,26.52263099
2175,2175 and 2176,NC330,Ames 27161,No Nitrogen,23-Aug,27.67438992
2175,2175 and 2176,NC330,Ames 27161,No Nitrogen,30-Aug,25.33461411
2175,2175 and 2176,NC330,Ames 27161,No Nitrogen,3-Sep,26.64502316
2175,2175 and 2176,NC330,Ames 27161,No Nitrogen,14-Aug,18.46602045
2175,2175 and 2176,NC330,Ames 27161,No Nitrogen,22-Aug,21.00340828
2177,2177 and 2178,Ms71,PI 587137,No Nitrogen,1-Sep,61.5603252
2177,2177 and 2178,Ms71,PI 587137,No Nitrogen,14-Aug,44.52672281
2177,2177 and 2178,Ms71,PI 587137,No Nitrogen,20-Aug,60.22082101
2177,2177 and 2178,Ms71,PI 587137,No Nitrogen,6-Jul,41.24612907
2177,2177 and 2178,Ms71,PI 587137,No Nitrogen,12-Aug,50.80178932
2177,2177 and 2178,Ms71,PI 587137,No Nitrogen,30-Aug,54.29251683
